event_id,sampledate,region,dfozone,sample_site,latitude,longitude,source
8113,2010-04-28,Clayoquot Sound,2_3,Herbert 2,,,Marine Environmental Research Program
8114,2011-05-04,Clayoquot Sound,2_3,Herbert 2,,,Marine Environmental Research Program
8115,2007-04-26,Clayoquot Sound,2_3,Herbert 8,,,Marine Environmental Research Program
8116,2007-06-25,Clayoquot Sound,2_3,Herbert 8,,,Marine Environmental Research Program
8117,2008-03-31,Clayoquot Sound,2_3,Herbert 8,,,Marine Environmental Research Program
8118,2008-04-23,Clayoquot Sound,2_3,Herbert 8,,,Marine Environmental Research Program
8119,2008-05-27,Clayoquot Sound,2_3,Herbert 8,,,Marine Environmental Research Program
8120,2008-05-07,Clayoquot Sound,2_3,Herbert 8,,,Marine Environmental Research Program
8121,2009-05-29,Clayoquot Sound,2_3,Herbert 8,,,Marine Environmental Research Program
8122,2010-04-01,Clayoquot Sound,2_3,Herbert 8,,,Marine Environmental Research Program
8123,2011-04-07,Clayoquot Sound,2_3,Herbert 8,,,Marine Environmental Research Program
8124,2007-04-26,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8125,2007-05-18,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8126,2007-06-25,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8127,2007-06-04,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8128,2008-03-31,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8129,2008-04-23,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8130,2008-05-27,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8131,2008-05-07,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8132,2009-03-26,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8133,2009-04-28,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8134,2009-05-29,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8135,2009-05-08,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8136,2009-06-03,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8137,2010-04-16,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8138,2011-03-21,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8139,2011-05-05,Clayoquot Sound,2_3,Herbert 9,,,Marine Environmental Research Program
8140,2016-04-21,Clayoquot Sound,2_3,HI-1,49.39873333333333,-125.9446,Mainstream Biological Consulting
8141,2016-04-07,Clayoquot Sound,2_3,HI-1,49.387116666666664,-125.9514,Mainstream Biological Consulting
8142,2016-05-05,Clayoquot Sound,2_3,HI-1,49.38695,-125.95113333333333,Mainstream Biological Consulting
8143,2017-04-10,Clayoquot Sound,2_3,HI-1,49.38693333333333,-125.95116666666667,Mainstream Biological Consulting
8144,2017-04-20,Clayoquot Sound,2_3,HI-1,49.386466666666664,-125.95076666666667,Mainstream Biological Consulting
8145,2017-05-04,Clayoquot Sound,2_3,HI-1,49.386466666666664,-125.95076666666667,Mainstream Biological Consulting
8146,2016-04-21,Clayoquot Sound,2_3,HI-2,49.336133333333336,-125.9478,Mainstream Biological Consulting
8147,2016-04-07,Clayoquot Sound,2_3,HI-2,49.336,-125.94771666666666,Mainstream Biological Consulting
8148,2016-05-05,Clayoquot Sound,2_3,HI-2,49.3359,-125.9482,Mainstream Biological Consulting
8149,2017-04-10,Clayoquot Sound,2_3,HI-2,49.336,-125.94868333333334,Mainstream Biological Consulting
8150,2017-04-20,Clayoquot Sound,2_3,HI-2,49.336083333333335,-125.94843333333333,Mainstream Biological Consulting
8151,2017-05-04,Clayoquot Sound,2_3,HI-2,49.336083333333335,-125.94843333333333,Mainstream Biological Consulting
8152,2006-04-24,Clayoquot Sound,2_3,Holmes Inlet,,,Marine Environmental Research Program
8153,2004-04-01,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8154,2004-04-12,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8155,2004-04-20,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8156,2004-04-25,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8157,2004-05-02,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8158,2004-05-26,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8159,2004-05-09,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8160,2004-06-01,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8161,2004-06-08,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8162,2005-04-11,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8163,2005-04-18,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8164,2005-04-25,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8165,2005-05-16,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8166,2005-05-23,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8167,2005-05-03,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8168,2005-05-31,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8169,2005-05-09,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8170,2006-04-13,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8171,2006-04-20,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8172,2006-04-27,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8173,2006-05-11,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8174,2006-05-18,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8175,2006-05-25,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8176,2006-05-31,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8177,2006-05-04,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8178,2006-06-13,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8179,2006-06-22,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8180,2006-06-07,Clayoquot Sound,2_3,Indian Bay,,,Marine Environmental Research Program
8181,2007-03-21,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8182,2007-04-12,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8183,2007-05-03,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8184,2008-03-19,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8185,2008-04-10,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8186,2008-05-01,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8187,2008-05-22,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8188,2008-07-08,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8189,2009-03-17,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8190,2009-04-29,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8191,2009-06-18,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8192,2010-03-19,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8193,2010-04-14,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8194,2011-03-23,Clayoquot Sound,2_3,Indian Bay 5,,,Marine Environmental Research Program
8195,2005-04-11,Clayoquot Sound,2_3,Island 13,,,Marine Environmental Research Program
8196,2005-04-18,Clayoquot Sound,2_3,Island 13,,,Marine Environmental Research Program
8197,2005-04-25,Clayoquot Sound,2_3,Island 13,,,Marine Environmental Research Program
8198,2005-05-16,Clayoquot Sound,2_3,Island 13,,,Marine Environmental Research Program
8199,2005-05-03,Clayoquot Sound,2_3,Island 13,,,Marine Environmental Research Program
8200,2005-05-31,Clayoquot Sound,2_3,Island 13,,,Marine Environmental Research Program
8201,2005-05-09,Clayoquot Sound,2_3,Island 13,,,Marine Environmental Research Program
8202,2006-04-24,Clayoquot Sound,2_3,Jenny's Beach,,,Marine Environmental Research Program
8203,2006-05-12,Clayoquot Sound,2_3,Jenny's Beach,,,Marine Environmental Research Program
8204,2006-05-17,Clayoquot Sound,2_3,Jenny's Beach,,,Marine Environmental Research Program
8205,2006-05-03,Clayoquot Sound,2_3,Jenny's Beach,,,Marine Environmental Research Program
8206,2006-05-31,Clayoquot Sound,2_3,Jenny's Beach,,,Marine Environmental Research Program
8207,2006-06-07,Clayoquot Sound,2_3,Jenny's Beach,,,Marine Environmental Research Program
8208,2007-06-05,Clayoquot Sound,2_3,Jenny's Beach,,,Marine Environmental Research Program
8209,2006-04-26,Clayoquot Sound,2_3,Kal's Beach,,,Marine Environmental Research Program
8210,2006-05-12,Clayoquot Sound,2_3,Kal's Beach,,,Marine Environmental Research Program
8211,2006-05-17,Clayoquot Sound,2_3,Kal's Beach,,,Marine Environmental Research Program
8212,2006-05-03,Clayoquot Sound,2_3,Kal's Beach,,,Marine Environmental Research Program
8213,2006-05-31,Clayoquot Sound,2_3,Kal's Beach,,,Marine Environmental Research Program
8214,2006-06-07,Clayoquot Sound,2_3,Kal's Beach,,,Marine Environmental Research Program
8215,2003-05-15,Clayoquot Sound,2_3,Kraan Head,,,Marine Environmental Research Program
8216,2003-04-30,Clayoquot Sound,2_3,Kraan Head,,,Marine Environmental Research Program
8217,2005-04-14,Clayoquot Sound,2_3,Kraan Head,,,Marine Environmental Research Program
8218,2003-05-15,Clayoquot Sound,2_3,Matlsaht Narrows,,,Marine Environmental Research Program
8219,2003-06-06,Clayoquot Sound,2_3,Matlsaht Narrows,,,Marine Environmental Research Program
8220,2003-04-30,Clayoquot Sound,2_3,Matlsaht Narrows,,,Marine Environmental Research Program
8221,2016-04-21,Clayoquot Sound,2_3,MC-1,49.379783333333336,-126.06415,Mainstream Biological Consulting
8222,2016-04-07,Clayoquot Sound,2_3,MC-1,49.36526666666666,-126.06025,Mainstream Biological Consulting
8223,2016-05-05,Clayoquot Sound,2_3,MC-1,49.365183333333334,-126.1436,Mainstream Biological Consulting
8224,2017-04-10,Clayoquot Sound,2_3,MC-1,49.365233333333336,-126.06055,Mainstream Biological Consulting
8225,2017-04-20,Clayoquot Sound,2_3,MC-1,49.36526666666666,-126.06071666666666,Mainstream Biological Consulting
8226,2017-05-04,Clayoquot Sound,2_3,MC-1,49.365233333333336,-126.06055,Mainstream Biological Consulting
8227,2016-04-21,Clayoquot Sound,2_3,MC-3,49.3313,-126.07721666666667,Mainstream Biological Consulting
8228,2016-04-07,Clayoquot Sound,2_3,MC-3,49.33125,-126.07723333333334,Mainstream Biological Consulting
8229,2016-05-05,Clayoquot Sound,2_3,MC-3,49.3313,-126.07721666666667,Mainstream Biological Consulting
8230,2017-04-10,Clayoquot Sound,2_3,MC-3,49.3318,-126.07715,Mainstream Biological Consulting
8231,2017-04-20,Clayoquot Sound,2_3,MC-3,49.33141666666667,-126.07726666666667,Mainstream Biological Consulting
8232,2017-05-04,Clayoquot Sound,2_3,MC-3,49.3318,-126.07715,Mainstream Biological Consulting
8233,2005-04-14,Clayoquot Sound,2_3,Meares 14,,,Marine Environmental Research Program
8234,2005-04-29,Clayoquot Sound,2_3,Meares 14,,,Marine Environmental Research Program
8235,2005-05-12,Clayoquot Sound,2_3,Meares 14,,,Marine Environmental Research Program
8236,2005-05-19,Clayoquot Sound,2_3,Meares 14,,,Marine Environmental Research Program
8237,2003-05-08,Clayoquot Sound,2_3,Meares Island,,,Marine Environmental Research Program
8238,2004-04-29,Clayoquot Sound,2_3,Meares Island,,,Marine Environmental Research Program
8239,2004-05-15,Clayoquot Sound,2_3,Meares Island,,,Marine Environmental Research Program
8240,2004-05-05,Clayoquot Sound,2_3,Meares Island,,,Marine Environmental Research Program
8241,2007-04-05,Clayoquot Sound,2_3,Megin,,,Marine Environmental Research Program
8242,2007-05-18,Clayoquot Sound,2_3,Megin,,,Marine Environmental Research Program
8243,2007-05-04,Clayoquot Sound,2_3,Megin,,,Marine Environmental Research Program
8244,2007-06-25,Clayoquot Sound,2_3,Megin,,,Marine Environmental Research Program
8245,2007-06-05,Clayoquot Sound,2_3,Megin,,,Marine Environmental Research Program
8246,2006-04-26,Clayoquot Sound,2_3,Megin River,,,Marine Environmental Research Program
8247,2006-05-12,Clayoquot Sound,2_3,Megin River,,,Marine Environmental Research Program
8248,2006-05-17,Clayoquot Sound,2_3,Megin River,,,Marine Environmental Research Program
8249,2006-05-03,Clayoquot Sound,2_3,Megin River,,,Marine Environmental Research Program
8250,2006-05-31,Clayoquot Sound,2_3,Megin River,,,Marine Environmental Research Program
8251,2006-06-07,Clayoquot Sound,2_3,Megin River,,,Marine Environmental Research Program
8252,2003-05-29,Clayoquot Sound,2_3,Moyhea Bay,,,Marine Environmental Research Program
8253,2003-05-01,Clayoquot Sound,2_3,Moyhea Bay,,,Marine Environmental Research Program
8254,2005-04-29,Clayoquot Sound,2_3,Mussel Rock,,,Marine Environmental Research Program
8255,2004-04-14,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8256,2004-04-22,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8257,2004-04-29,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8258,2004-04-07,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8259,2004-05-15,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8260,2004-05-05,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8261,2005-04-14,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8262,2005-04-29,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8263,2005-05-12,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8264,2005-06-17,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8265,2005-06-09,Clayoquot Sound,2_3,N Cypress,,,Marine Environmental Research Program
8266,2005-04-14,Clayoquot Sound,2_3,NE Matlset 12,,,Marine Environmental Research Program
8267,2005-04-29,Clayoquot Sound,2_3,NE Matlset 12,,,Marine Environmental Research Program
8268,2005-05-12,Clayoquot Sound,2_3,NE Matlset 12,,,Marine Environmental Research Program
8269,2005-06-09,Clayoquot Sound,2_3,NE Matlset 12,,,Marine Environmental Research Program
8270,2004-04-14,Clayoquot Sound,2_3,NE Matlset Narrows,,,Marine Environmental Research Program
8271,2004-04-22,Clayoquot Sound,2_3,NE Matlset Narrows,,,Marine Environmental Research Program
8272,2004-04-29,Clayoquot Sound,2_3,NE Matlset Narrows,,,Marine Environmental Research Program
8273,2004-04-07,Clayoquot Sound,2_3,NE Matlset Narrows,,,Marine Environmental Research Program
8274,2004-05-15,Clayoquot Sound,2_3,NE Matlset Narrows,,,Marine Environmental Research Program
8275,2004-05-05,Clayoquot Sound,2_3,NE Matlset Narrows,,,Marine Environmental Research Program
8276,2003-05-29,Clayoquot Sound,2_3,North Bedwell Sound,,,Marine Environmental Research Program
8277,2003-05-08,Clayoquot Sound,2_3,North Matlsaht Narrows,,,Marine Environmental Research Program
8278,2003-05-09,Clayoquot Sound,2_3,North of Binns Island,,,Marine Environmental Research Program
8279,2004-04-14,Clayoquot Sound,2_3,NW Bedwell,,,Marine Environmental Research Program
8280,2004-04-22,Clayoquot Sound,2_3,NW Bedwell,,,Marine Environmental Research Program
8281,2004-04-29,Clayoquot Sound,2_3,NW Bedwell,,,Marine Environmental Research Program
8282,2004-04-07,Clayoquot Sound,2_3,NW Bedwell,,,Marine Environmental Research Program
8283,2004-05-15,Clayoquot Sound,2_3,NW Bedwell,,,Marine Environmental Research Program
8284,2004-05-05,Clayoquot Sound,2_3,NW Bedwell,,,Marine Environmental Research Program
8285,2005-04-14,Clayoquot Sound,2_3,NW Bedwell 4,,,Marine Environmental Research Program
8286,2005-04-29,Clayoquot Sound,2_3,NW Bedwell 4,,,Marine Environmental Research Program
8287,2005-05-12,Clayoquot Sound,2_3,NW Bedwell 4,,,Marine Environmental Research Program
8288,2005-05-19,Clayoquot Sound,2_3,NW Bedwell 4,,,Marine Environmental Research Program
8289,2005-06-09,Clayoquot Sound,2_3,NW Bedwell 4,,,Marine Environmental Research Program
8290,2003-04-30,Clayoquot Sound,2_3,Roberts Point,,,Marine Environmental Research Program
8291,2004-04-14,Clayoquot Sound,2_3,S Cypress,,,Marine Environmental Research Program
8292,2004-04-22,Clayoquot Sound,2_3,S Cypress,,,Marine Environmental Research Program
8293,2004-04-29,Clayoquot Sound,2_3,S Cypress,,,Marine Environmental Research Program
8294,2004-04-07,Clayoquot Sound,2_3,S Cypress,,,Marine Environmental Research Program
8295,2004-05-15,Clayoquot Sound,2_3,S Cypress,,,Marine Environmental Research Program
8296,2004-05-05,Clayoquot Sound,2_3,S Cypress,,,Marine Environmental Research Program
8297,2004-04-14,Clayoquot Sound,2_3,S Kraan,,,Marine Environmental Research Program
8298,2004-04-07,Clayoquot Sound,2_3,S Kraan,,,Marine Environmental Research Program
8299,2004-05-05,Clayoquot Sound,2_3,S Kraan,,,Marine Environmental Research Program
8300,2005-04-14,Clayoquot Sound,2_3,S Matlset 7,,,Marine Environmental Research Program
8301,2005-04-29,Clayoquot Sound,2_3,S Matlset 7,,,Marine Environmental Research Program
8302,2005-05-12,Clayoquot Sound,2_3,S Matlset 7,,,Marine Environmental Research Program
8303,2005-05-19,Clayoquot Sound,2_3,S Matlset 7,,,Marine Environmental Research Program
8304,2005-06-09,Clayoquot Sound,2_3,S Matlset 7,,,Marine Environmental Research Program
8305,2004-04-14,Clayoquot Sound,2_3,S Matlset Narrows,,,Marine Environmental Research Program
8306,2004-04-22,Clayoquot Sound,2_3,S Matlset Narrows,,,Marine Environmental Research Program
8307,2004-04-29,Clayoquot Sound,2_3,S Matlset Narrows,,,Marine Environmental Research Program
8308,2004-04-07,Clayoquot Sound,2_3,S Matlset Narrows,,,Marine Environmental Research Program
8309,2004-05-15,Clayoquot Sound,2_3,S Matlset Narrows,,,Marine Environmental Research Program
8310,2004-05-05,Clayoquot Sound,2_3,S Matlset Narrows,,,Marine Environmental Research Program
8311,2004-04-22,Clayoquot Sound,2_3,Sandy Beach,,,Marine Environmental Research Program
8312,2004-04-29,Clayoquot Sound,2_3,Sandy Beach,,,Marine Environmental Research Program
8313,2004-05-15,Clayoquot Sound,2_3,Sandy Beach,,,Marine Environmental Research Program
8314,2005-04-29,Clayoquot Sound,2_3,Sandy Beach,,,Marine Environmental Research Program
8315,2005-05-12,Clayoquot Sound,2_3,Sandy Beach,,,Marine Environmental Research Program
8316,2005-05-19,Clayoquot Sound,2_3,Sandy Beach,,,Marine Environmental Research Program
8317,2005-06-09,Clayoquot Sound,2_3,Sandy Beach,,,Marine Environmental Research Program
8318,2008-03-31,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8319,2008-04-24,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8320,2008-05-15,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8321,2008-06-04,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8322,2009-03-26,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8323,2009-04-08,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8324,2009-05-08,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8325,2010-03-18,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8326,2010-04-16,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8327,2011-03-21,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8328,2011-04-20,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8329,2011-04-07,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8330,2011-05-18,Clayoquot Sound,2_3,SH1,,,Marine Environmental Research Program
8331,2008-03-31,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8332,2008-04-24,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8333,2008-05-15,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8334,2008-06-04,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8335,2009-03-26,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8336,2009-04-08,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8337,2009-05-29,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8338,2009-06-03,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8339,2010-04-16,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8340,2011-04-20,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8341,2011-04-07,Clayoquot Sound,2_3,SH2,,,Marine Environmental Research Program
8342,2008-03-31,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8343,2008-04-24,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8344,2008-05-15,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8345,2008-06-04,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8346,2009-04-08,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8347,2009-05-29,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8348,2009-05-08,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8349,2009-06-03,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8350,2010-04-11,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8351,2010-04-16,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8352,2010-04-28,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8353,2011-03-21,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8354,2011-04-20,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8355,2011-04-07,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8356,2011-05-30,Clayoquot Sound,2_3,SH3,,,Marine Environmental Research Program
8357,2008-03-31,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8358,2008-04-24,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8359,2008-05-15,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8360,2008-06-04,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8361,2009-03-26,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8362,2009-04-08,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8363,2009-05-29,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8364,2009-05-08,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8365,2009-06-03,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8366,2010-04-01,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8367,2010-04-16,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8368,2010-04-28,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8369,2011-03-21,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8370,2011-04-07,Clayoquot Sound,2_3,SH4,,,Marine Environmental Research Program
8371,2008-05-15,Clayoquot Sound,2_3,SI,,,Marine Environmental Research Program
8372,2016-04-21,Clayoquot Sound,2_3,SI-1,49.39975,-126.17146666666666,Mainstream Biological Consulting
8373,2016-04-07,Clayoquot Sound,2_3,SI-1,49.397816666666664,-126.17441666666667,Mainstream Biological Consulting
8374,2016-05-05,Clayoquot Sound,2_3,SI-1,49.39783333333333,-126.17425,Mainstream Biological Consulting
8375,2017-04-10,Clayoquot Sound,2_3,SI-1,49.39776666666667,-126.17683333333333,Mainstream Biological Consulting
8376,2017-04-20,Clayoquot Sound,2_3,SI-1,49.39743333333333,-126.1744,Mainstream Biological Consulting
8377,2017-05-04,Clayoquot Sound,2_3,SI-1,49.39776666666667,-126.17683333333333,Mainstream Biological Consulting
8378,2016-04-21,Clayoquot Sound,2_3,SI-2,49.40233333333333,-126.17155,Mainstream Biological Consulting
8379,2016-04-07,Clayoquot Sound,2_3,SI-2,49.402366666666666,-126.17165,Mainstream Biological Consulting
8380,2016-05-05,Clayoquot Sound,2_3,SI-2,49.40258333333333,-126.17208333333333,Mainstream Biological Consulting
8381,2017-04-10,Clayoquot Sound,2_3,SI-2,49.40293333333333,-126.17225,Mainstream Biological Consulting
8382,2017-04-20,Clayoquot Sound,2_3,SI-2,49.402833333333334,-126.17216666666667,Mainstream Biological Consulting
8383,2017-05-04,Clayoquot Sound,2_3,SI-2,49.40293333333333,-126.17225,Mainstream Biological Consulting
8384,2016-04-21,Clayoquot Sound,2_3,SI-3,49.43816666666667,-126.07896666666667,Mainstream Biological Consulting
8385,2016-04-07,Clayoquot Sound,2_3,SI-3,49.43815,-126.0789,Mainstream Biological Consulting
8386,2016-05-05,Clayoquot Sound,2_3,SI-3,49.4382,-126.07891666666667,Mainstream Biological Consulting
8387,2017-04-10,Clayoquot Sound,2_3,SI-3,49.43805,-126.07875,Mainstream Biological Consulting
8388,2017-04-20,Clayoquot Sound,2_3,SI-3,49.43801666666667,-126.07875,Mainstream Biological Consulting
8389,2017-05-04,Clayoquot Sound,2_3,SI-3,49.43805,-126.07875,Mainstream Biological Consulting
8390,2010-04-28,Clayoquot Sound,2_3,SM1,,,Marine Environmental Research Program
8391,2003-05-08,Clayoquot Sound,2_3,South of Bare Bluff,,,Marine Environmental Research Program
8392,2003-05-01,Clayoquot Sound,2_3,South of Beddingfield Bay,,,Marine Environmental Research Program
8393,2003-05-09,Clayoquot Sound,2_3,South of Binns Island,,,Marine Environmental Research Program
8394,2003-05-09,Clayoquot Sound,2_3,South of Gibson's Cove,,,Marine Environmental Research Program
8395,2003-05-29,Clayoquot Sound,2_3,South of Gibson's Cove,,,Marine Environmental Research Program
8396,2003-05-01,Clayoquot Sound,2_3,South of Gibson's Cove,,,Marine Environmental Research Program
8397,2003-05-08,Clayoquot Sound,2_3,South of McIntyre Lake,,,Marine Environmental Research Program
8398,2003-05-15,Clayoquot Sound,2_3,South of McIntyre Lake,,,Marine Environmental Research Program
8399,2003-05-09,Clayoquot Sound,2_3,Station #10,,,Marine Environmental Research Program
8400,2003-05-29,Clayoquot Sound,2_3,Station #10,,,Marine Environmental Research Program
8401,2003-05-29,Clayoquot Sound,2_3,Station #13,,,Marine Environmental Research Program
8402,2003-06-06,Clayoquot Sound,2_3,Station #16,,,Marine Environmental Research Program
8403,2003-05-29,Clayoquot Sound,2_3,Station #3,,,Marine Environmental Research Program
8404,2004-04-14,Clayoquot Sound,2_3,SW Bedwell,,,Marine Environmental Research Program
8405,2004-04-22,Clayoquot Sound,2_3,SW Bedwell,,,Marine Environmental Research Program
8406,2004-04-29,Clayoquot Sound,2_3,SW Bedwell,,,Marine Environmental Research Program
8407,2004-04-07,Clayoquot Sound,2_3,SW Bedwell,,,Marine Environmental Research Program
8408,2004-05-15,Clayoquot Sound,2_3,SW Bedwell,,,Marine Environmental Research Program
8409,2004-05-05,Clayoquot Sound,2_3,SW Bedwell,,,Marine Environmental Research Program
8410,2005-04-14,Clayoquot Sound,2_3,SW Bedwell 5,,,Marine Environmental Research Program
8411,2005-04-29,Clayoquot Sound,2_3,SW Bedwell 5,,,Marine Environmental Research Program
8412,2005-05-12,Clayoquot Sound,2_3,SW Bedwell 5,,,Marine Environmental Research Program
