facility_id,year,month,fish_selected,chalimus_ab,lep_motile_ab,lep_af_ab,cal_motile_ab,weight
7,2017,2,60,0.0167,0.1333,0.1000,0.0167,0.0821
7,2017,3,120,0.0083,0.1083,0.0333,0.0000,0.0848
7,2017,4,120,0.0000,0.1750,0.0667,0.0000,0.0883
7,2017,5,120,0.0000,0.1167,0.0167,0.0000,0.0873
7,2017,6,120,0.0000,0.1750,0.0333,0.0000,0.0887
7,2017,7,60,0.0000,0.0667,0.0000,0.0000,0.0896
7,2017,8,60,0.0500,0.2500,0.0667,0.0000,0.0893
7,2017,9,120,0.1833,4.1000,1.6917,0.0083,0.1319
7,2017,10,120,0.7250,13.1167,7.9083,0.0500,0.1060
7,2017,11,240,0.0000,1.6292,1.5833,0.0000,0.0257
7,2017,12,60,0.0000,0.6333,0.6333,0.0000,0.0476
7,2018,1,60,0.0000,2.9333,2.2000,0.0000,0.0545
7,2018,2,60,0.4500,3.2167,2.1167,0.0000,0.0410
7,2018,3,120,0.0417,9.3417,5.6833,0.0083,0.0438
7,2019,5,60,0.0667,0.2167,0.1167,0.0000,0.0361
7,2019,6,120,0.2500,1.6250,0.6333,0.0000,0.1127
7,2019,7,60,0.0333,2.1167,1.1000,0.0000,0.1170
7,2019,9,128,0.3984,8.0703,4.6016,0.0000,0.1096
7,2019,10,121,0.6116,12.2893,6.8430,0.0000,0.1099
7,2019,11,60,0.0000,9.1667,7.4500,0.0000,0.1022
7,2019,12,124,0.5968,6.7984,4.8387,0.0000,0.0821
7,2020,1,180,0.3222,3.6333,2.7444,0.0000,0.0644
7,2020,2,120,0.1917,1.0917,0.5667,0.0000,0.0666
7,2020,3,300,0.4467,7.3300,3.4433,0.0333,0.1060
7,2020,4,360,0.2611,2.0389,1.1222,0.0028,0.0427
7,2020,5,500,0.2220,6.4060,1.7880,0.0320,0.0550
7,2020,6,280,0.1893,2.1107,1.1893,0.0071,0.0768
7,2020,7,80,0.3000,0.7125,0.4375,0.1250,0.0299
7,2021,1,20,0.0000,0.0000,0.0000,0.0000,0.0983
7,2021,2,80,0.0375,0.1625,0.0125,2.5000,0.0924
7,2021,3,100,0.1700,0.1900,0.0200,4.3900,0.0908
7,2021,4,87,0.1379,0.1379,0.0115,1.1839,0.0906
7,2021,5,100,0.0000,0.0400,0.0200,0.0200,0.0913
7,2021,6,80,0.0000,0.1250,0.0375,0.0000,0.0936
7,2021,7,40,0.0000,0.3250,0.0750,0.0000,0.0985
7,2021,8,80,0.0000,5.0875,2.5000,0.0000,0.1132
7,2021,9,60,0.0000,6.9667,4.6500,0.0000,0.1204
7,2021,10,80,0.0000,4.9125,3.6500,0.0000,0.1208
7,2021,11,180,0.0000,0.6889,0.4667,0.0000,0.1045
7,2021,12,60,0.0667,0.3500,0.2500,0.0000,0.0972
7,2022,1,20,0.1000,1.0500,0.4000,0.0000,0.0886
7,2022,2,520,0.0654,1.0923,0.7038,0.0635,0.0875
7,2022,3,120,0.2333,1.0000,0.5667,2.0750,0.0921
7,2022,4,120,0.0333,0.4833,0.2500,0.0500,0.0996
7,2022,5,80,0.1500,1.1875,0.5750,0.0250,0.0903
7,2022,6,80,0.0750,0.8500,0.4375,0.0000,0.0420
9,2007,5,60,0.4667,0.6333,0.0833,0.1000,0.1329
9,2007,6,60,0.3333,0.9167,0.4000,0.0333,0.1338
9,2007,7,60,0.0833,1.0667,0.1667,0.0833,0.1552
9,2007,8,60,0.2333,0.0500,0.0333,0.0167,0.1823
9,2007,9,80,0.0500,0.2250,0.0500,0.0000,0.1604
9,2007,10,60,0.0000,0.3333,0.0667,0.0000,0.1655
9,2007,11,80,0.0875,0.0625,0.0500,0.0000,0.1802
9,2007,12,60,0.0167,0.0500,0.0167,0.0000,0.2158
9,2008,1,60,0.2000,0.0500,0.0167,0.1833,0.1801
9,2008,2,120,0.5500,0.0833,0.0083,0.0083,0.2160
9,2008,3,80,0.0375,0.1750,0.0250,0.0500,0.2704
9,2008,4,60,0.2000,0.3833,0.0667,0.0333,0.2132
9,2008,5,120,0.1250,1.0167,0.4000,0.2583,0.2117
9,2008,6,60,0.0500,0.5500,0.1167,0.0000,0.2114
9,2008,7,80,0.0000,0.0000,0.0000,0.0000,0.2040
9,2009,5,101,0.0297,0.0792,0.0000,0.0495,0.1268
9,2009,6,81,0.0370,0.5062,0.0741,0.0370,0.1454
9,2009,7,180,0.0500,0.2722,0.0944,0.0111,0.1072
9,2009,8,120,0.0167,0.2500,0.0333,0.0083,0.1285
9,2009,9,140,0.0000,0.1214,0.0214,0.0000,0.1415
9,2009,10,233,0.0129,0.0429,0.0086,0.0043,0.1134
9,2009,11,120,0.0167,0.0083,0.0000,0.0000,0.1264
9,2009,12,161,0.1366,0.0559,0.0062,0.0621,0.1281
9,2010,1,141,0.1064,0.0355,0.0142,0.0000,0.1407
9,2010,2,160,0.3312,0.0813,0.0250,0.3063,0.1409
9,2010,3,120,0.6750,0.1333,0.0333,0.0917,0.1412
9,2010,4,120,1.2083,0.3250,0.1000,0.7417,0.1272
9,2010,5,80,0.1875,0.4000,0.2125,0.5250,0.1114
9,2010,6,120,0.0417,0.4500,0.2417,0.1500,0.0983
9,2010,7,80,0.0000,0.1250,0.0750,0.0000,0.0795
9,2010,8,80,0.0000,0.2125,0.1250,0.0750,0.0722
9,2010,9,120,0.0167,0.1083,0.0083,0.0333,0.1038
9,2011,5,120,0.0417,0.1667,0.0417,0.0917,0.0886
9,2011,6,200,0.0700,0.4950,0.1250,0.0650,0.0966
9,2011,7,120,0.0333,0.8500,0.3583,0.0750,0.1039
9,2011,8,140,1.5000,1.8071,0.7714,0.0714,0.1083
9,2011,9,60,0.0000,0.1000,0.0333,0.0000,0.1154
9,2011,10,120,0.0083,0.0500,0.0250,0.0083,0.1253
9,2011,11,120,0.0667,0.0583,0.0500,0.0000,0.1157
9,2011,12,120,0.0417,0.0083,0.0000,0.0417,0.0993
9,2012,1,140,0.0000,0.0286,0.0214,0.1071,0.0986
9,2012,2,100,0.0700,0.0600,0.0300,0.0300,0.1001
9,2012,3,120,0.1083,0.0750,0.0167,0.0000,0.1094
9,2012,4,120,0.1333,0.3500,0.0333,0.0167,0.0940
9,2012,5,60,0.0333,0.4833,0.2000,0.0167,0.0897
9,2012,7,120,0.1250,0.5500,0.2833,0.0000,0.0790
9,2013,12,60,0.4333,0.0167,0.0000,0.2000,0.1175
9,2014,1,60,0.0833,0.0000,0.0000,0.0833,0.1093
9,2014,2,120,0.7667,0.0000,0.0000,0.1333,0.1108
9,2014,3,120,1.5750,0.2083,0.0000,0.2750,0.1016
9,2014,4,120,1.6667,0.7250,0.1250,1.3083,0.0981
9,2014,5,120,0.4750,0.8583,0.0917,0.9083,0.0927
9,2014,6,120,0.4083,0.1917,0.1167,3.9833,0.1378
9,2014,7,120,0.1833,0.4167,0.1250,1.8333,0.1103
9,2014,8,120,0.1417,0.1667,0.0250,0.5833,0.1187
9,2014,9,120,0.0917,0.0500,0.0083,0.0833,0.1210
9,2014,10,120,0.0000,0.0333,0.0333,0.0000,0.1279
9,2014,11,120,0.0000,0.0083,0.0083,0.0000,0.1209
9,2014,12,120,0.0000,0.0000,0.0000,0.0000,0.1106
9,2015,1,120,0.0000,0.0250,0.0000,0.0000,0.1008
9,2015,2,100,0.0000,0.0400,0.0100,0.0300,0.0895
9,2015,3,120,0.0750,0.4417,0.2583,0.2000,0.0906
9,2015,4,120,0.0000,0.8750,0.4000,0.0417,0.0798
9,2015,5,100,0.0000,1.0600,0.5500,0.0600,0.0611
9,2015,12,140,0.0000,0.0571,0.0071,0.0571,0.1285
9,2016,1,120,0.0333,0.5167,0.0417,0.0917,0.1175
9,2016,2,120,0.1833,1.6667,0.4667,0.0583,0.1075
9,2016,3,180,0.1722,2.5000,0.8722,0.0278,0.1138
9,2016,4,150,0.0533,0.8600,0.3600,0.0067,0.1079
9,2016,5,210,0.0190,0.2810,0.1000,0.0000,0.1356
9,2016,6,181,0.0718,0.3204,0.1105,0.0221,0.1213
9,2016,7,180,0.0167,0.1833,0.0778,0.0111,0.1448
9,2016,8,240,0.1625,0.2042,0.0917,0.1542,0.1602
9,2016,9,90,0.0444,0.0889,0.0444,0.0667,0.1766
9,2016,10,180,0.0056,0.1278,0.0833,0.1056,0.1761
9,2016,11,180,0.0000,0.1389,0.1056,0.0000,0.1514
9,2016,12,200,0.1050,0.2600,0.1400,0.0200,0.1351
9,2017,1,210,0.1762,1.0190,0.1857,0.0095,0.1579
9,2017,2,180,0.0167,1.7611,0.6722,0.0611,0.1251
9,2017,3,210,0.1143,4.2190,1.6905,0.0619,0.0685
9,2017,11,90,0.0000,0.0000,0.0000,0.0000,0.1614
9,2017,12,90,0.0000,0.0000,0.0000,0.0000,0.1566
9,2018,1,210,0.0571,0.0000,0.0000,0.0048,0.1463
9,2018,2,90,0.1889,0.0000,0.0000,0.0111,0.1427
9,2018,3,210,0.1333,0.1714,0.0333,0.0905,0.1299
9,2018,4,240,0.2125,0.8458,0.2667,0.1167,0.1170
9,2018,5,210,0.1571,3.1000,1.0476,0.0571,0.1291
9,2018,6,510,0.3902,2.6275,1.1098,0.1196,0.1758
9,2018,7,180,1.5222,1.9056,0.2444,0.0333,0.1700
9,2018,8,90,17.5111,5.8556,2.5667,2.1222,0.1963
9,2018,9,210,0.4333,3.4333,1.9714,0.0000,0.2222
9,2018,10,180,0.0222,1.9778,1.2333,0.0000,0.2305
9,2018,11,240,0.0542,2.4667,1.6042,0.0042,0.1788
9,2018,12,180,0.1444,3.2000,2.2556,0.0167,0.1496
9,2019,1,240,0.5250,4.9917,2.6208,0.0042,0.1510
9,2019,2,530,1.2377,3.6887,1.1623,0.0075,0.1364
9,2019,3,90,1.9889,9.6000,1.4111,0.0444,0.0574
9,2021,12,240,0.2292,0.2167,0.0375,0.2042,0.1490
9,2022,1,240,0.5375,0.9958,0.3125,0.7292,0.1368
9,2022,2,280,0.4179,0.9000,0.4286,0.5714,0.1460
9,2022,3,300,0.7967,0.8700,0.2333,0.6833,0.1571
9,2022,4,300,1.1800,1.7700,0.9967,1.3400,0.1897
9,2022,5,420,0.3429,0.7905,0.3310,0.5333,0.2018
9,2022,6,300,0.2167,0.4500,0.2167,0.0467,0.2323
9,2022,7,200,0.0100,0.3350,0.1650,0.0000,0.2520
9,2022,8,300,0.0667,0.2433,0.1100,0.0600,0.2601
9,2022,9,240,0.0292,0.1417,0.0750,0.1375,0.2915
9,2022,10,240,0.1083,0.3458,0.1750,0.0292,0.2348
9,2022,11,300,0.0267,0.4267,0.2267,0.0433,0.1528
9,2022,12,240,0.0458,0.3875,0.2750,0.0375,0.1067
9,2023,1,300,0.0167,0.7333,0.4700,0.0333,0.0853
9,2023,2,240,0.2625,0.3542,0.2292,0.0542,0.0839
9,2023,3,420,0.1167,0.2952,0.2048,0.0333,0.0839
9,2023,4,220,0.3682,0.7273,0.3636,0.4591,0.0535
11,2004,11,60,1.6667,0.0167,0.0000,0.0000,0.1810
11,2004,12,60,2.1833,0.3333,0.0000,0.0000,0.1865
11,2005,1,60,1.8333,0.3667,0.0500,0.0000,0.1187
11,2005,2,60,0.9833,0.3500,0.0000,0.0000,0.1290
11,2005,3,60,2.3500,3.1833,0.8333,0.0000,0.1295
11,2005,4,60,2.5833,5.8000,1.8000,0.0000,0.1297
11,2005,5,60,0.0000,0.0833,0.0167,0.0000,0.1024
11,2005,6,60,0.0000,0.1833,0.1167,0.0000,0.0959
11,2005,7,60,0.0333,0.0500,0.0000,0.0000,0.0998
11,2005,8,60,0.0000,0.0333,0.0167,0.0000,0.1110
11,2005,10,60,0.7667,2.0500,0.6833,0.0000,0.0986
11,2005,11,60,0.0833,1.0000,0.7000,0.0000,0.0946
11,2005,12,60,0.8167,3.9000,2.3000,0.0000,0.0964
11,2006,1,120,0.4500,5.5500,2.9667,0.0000,0.0803
11,2006,2,60,0.7833,10.1000,6.2667,0.0000,0.0686
11,2007,5,60,0.1167,0.0667,0.0000,0.0000,0.0586
11,2007,6,60,0.3333,0.0500,0.0000,0.0000,0.0900
11,2007,7,60,0.4000,0.0333,0.0000,0.0000,0.0850
11,2007,8,60,0.0667,0.1000,0.0000,0.0333,0.0905
11,2007,9,60,0.0167,0.0333,0.0000,0.0000,0.0825
11,2007,10,60,0.0167,0.1333,0.0500,0.0000,0.0850
11,2007,11,60,0.2000,0.5833,0.1167,0.0000,0.0897
11,2007,12,60,0.5500,1.0500,0.3333,0.2500,0.0833
11,2008,1,60,0.2000,0.7167,0.2667,0.1333,0.0838
11,2008,2,60,1.0167,1.1333,0.3833,0.0500,0.1140
11,2008,3,60,0.2167,0.2000,0.0167,0.0333,0.0790
11,2008,4,60,0.0500,0.2333,0.0333,0.0000,0.0800
11,2008,5,60,0.1667,0.2167,0.0667,0.0000,0.0812
11,2008,6,60,0.2667,0.3333,0.1333,0.0000,0.0854
11,2008,7,60,0.4000,0.6667,0.2667,0.2833,0.0816
11,2008,9,60,0.6833,1.5667,0.7667,0.1000,0.0760
11,2008,11,60,0.7167,3.5167,2.0500,0.4667,0.0861
11,2008,12,60,0.0000,5.5667,3.1833,0.3167,0.0864
11,2009,1,60,0.0000,3.9333,1.6000,0.1333,0.0819
11,2009,2,61,0.0000,0.3770,0.1803,0.0164,0.0816
11,2009,3,60,0.0000,0.0000,0.0000,0.0000,0.0897
11,2009,4,60,0.1333,0.8333,0.1000,0.0167,
11,2009,6,60,0.5167,0.2667,0.0333,0.0000,0.0412
11,2009,7,60,1.2833,0.1833,0.0000,0.0333,0.1143
11,2009,8,60,6.2500,1.4833,0.3333,0.0667,0.1172
11,2009,9,60,2.3333,2.1333,0.9167,0.0167,0.1353
11,2009,10,60,2.8333,1.8333,1.1333,0.0000,0.1888
11,2009,11,60,0.0000,0.1333,0.0833,0.0000,0.1594
11,2009,12,60,0.0000,0.3333,0.1333,0.0000,0.1382
11,2010,1,63,1.0000,0.2381,0.0000,0.0000,0.1075
11,2010,3,126,0.4206,0.0873,0.0000,0.0000,0.0399
11,2010,4,63,0.0000,0.0159,0.0000,0.0000,0.0834
11,2010,5,63,0.0000,0.8889,0.2063,0.0000,0.0857
11,2010,6,63,2.8413,0.9048,0.0000,0.0000,0.0781
11,2010,7,63,0.4127,1.8571,0.3175,0.0000,0.0854
11,2010,8,60,0.0500,1.5500,1.0167,0.0000,0.0848
11,2010,9,60,0.0333,2.4167,0.8833,0.0000,0.1001
11,2010,10,60,0.0500,0.3167,0.1667,0.0500,0.0417
11,2010,11,60,0.0000,0.3167,0.2000,0.0000,0.0186
11,2010,12,60,0.0000,0.5000,0.2833,0.0000,0.0284
11,2011,1,60,0.0000,0.3167,0.1333,0.0000,0.0461
11,2011,2,40,0.7000,0.6250,0.4250,0.0000,0.0074
11,2011,11,61,0.6066,0.3607,0.0656,0.0000,0.0261
11,2011,12,63,0.2540,1.2857,0.2540,0.0159,0.0711
11,2012,1,60,0.7333,1.5167,0.5667,0.0500,0.0400
11,2012,2,364,1.7115,3.5714,1.8626,1.0275,0.0345
11,2012,3,122,0.0328,0.8689,0.3197,0.0246,0.0631
11,2012,4,180,0.0111,0.1722,0.0167,0.0167,0.0680
11,2012,5,120,0.0000,0.1250,0.0333,0.0083,0.0720
11,2012,6,60,0.3667,0.1500,0.0000,0.0000,1.0000
11,2012,7,60,2.1667,1.0167,0.4833,0.0000,0.1055
11,2012,9,60,0.1167,2.7167,1.2333,0.0167,0.0897
11,2012,10,60,0.1667,2.4167,1.1500,0.0000,0.1052
11,2012,11,120,0.0000,0.3500,0.2250,0.0000,0.1120
11,2012,12,60,0.0667,0.6833,0.3667,0.0000,0.0793
11,2013,1,60,0.0000,0.5667,0.3167,0.0000,0.0209
11,2013,2,40,0.0000,1.2000,0.8250,0.0000,0.0128
11,2014,4,120,0.0000,0.0000,0.0000,0.0000,0.1466
11,2014,5,161,1.5714,0.0870,0.0062,0.0000,0.1519
11,2014,6,140,2.3071,0.6857,0.1500,0.8143,0.1461
11,2014,7,60,1.9167,3.8500,1.4167,1.7667,0.1477
11,2014,8,61,0.0000,0.5410,0.2295,0.0000,0.1989
11,2014,9,61,0.0656,0.0328,0.0328,0.0000,0.1181
11,2014,10,103,0.3981,0.1942,0.0485,0.0000,0.1208
11,2014,11,62,1.8710,1.1452,0.2097,0.2903,0.1404
11,2014,12,61,0.0000,0.8197,0.2787,0.0164,0.1451
11,2015,1,60,0.0000,0.0667,0.0333,0.0000,0.1204
11,2015,2,61,0.0000,0.1803,0.0820,0.0000,0.0481
11,2015,3,62,0.1452,0.1774,0.0806,0.0000,0.0171
11,2015,10,120,1.9167,10.0917,4.8833,0.0667,0.1302
11,2015,11,60,0.0333,0.5000,0.2833,0.1833,0.1325
11,2015,12,220,0.0000,0.0318,0.0136,0.0136,0.1172
11,2016,1,60,0.0000,0.0167,0.0000,0.0000,0.1173
11,2016,2,60,0.1167,0.3667,0.0500,0.0000,0.1337
11,2016,3,120,1.7500,0.4583,0.2167,1.5250,0.1378
11,2016,4,120,2.7250,1.5833,0.7000,1.3167,0.1451
11,2016,5,120,1.1083,1.1167,0.5750,0.3750,0.1210
11,2016,6,120,0.1417,0.1167,0.0083,0.0000,0.1154
11,2016,7,60,0.1333,0.2167,0.1500,0.0000,0.1234
11,2016,8,80,0.0125,0.0875,0.0625,0.0250,0.0797
11,2016,9,60,0.0333,0.1000,0.0500,0.0000,0.1048
11,2016,10,60,0.4667,1.0000,0.2667,0.0000,0.0245
11,2016,11,60,1.9167,4.5500,1.0167,0.6500,0.0374
11,2017,6,60,1.3167,0.3333,0.1333,0.8833,0.1547
11,2017,7,60,1.0500,0.5000,0.2333,3.6000,0.2144
11,2017,8,61,1.6557,0.8852,0.2459,4.2295,0.1869
11,2017,9,61,0.9016,1.6557,0.6230,1.5902,0.2149
11,2017,10,120,1.0500,3.9833,1.8167,1.6833,0.1989
11,2017,11,60,0.0333,0.9000,0.4167,0.1000,0.2066
11,2017,12,60,0.0167,0.0667,0.0667,0.0000,0.2100
11,2018,1,60,0.0000,0.0500,0.0167,0.0000,0.1966
11,2018,2,60,0.0000,0.0667,0.0500,0.0000,0.2076
11,2018,3,120,0.1167,0.0583,0.0167,0.8667,0.2070
11,2018,4,120,0.1083,0.2750,0.0417,1.7750,0.2067
11,2018,5,120,0.0500,0.1583,0.0667,1.2917,0.1304
11,2018,6,180,0.3278,0.3111,0.1611,0.4278,0.0942
11,2018,7,60,1.0333,0.4333,0.1500,0.6833,0.1096
11,2018,8,60,1.1667,0.6500,0.4000,0.1000,0.0473
11,2018,9,120,0.4333,1.8000,0.8417,1.4500,0.0712
11,2018,11,120,0.0250,0.5083,0.3000,0.0750,0.0644
11,2018,12,60,0.0000,0.3833,0.2333,0.0000,0.0381
11,2019,1,60,0.0000,0.0833,0.0167,0.0000,0.0160
11,2019,9,61,0.2951,1.1148,0.1311,1.5082,0.1668
11,2019,10,120,0.3917,4.1500,2.0583,0.3083,0.1805
11,2019,11,60,0.0000,0.8333,0.4000,0.0000,0.1358
11,2019,12,60,0.0000,0.3167,0.2000,0.1500,0.1311
11,2020,1,60,0.0000,0.3000,0.1500,0.0000,0.1210
11,2020,2,60,0.2500,0.4167,0.1667,0.5833,0.1249
11,2020,3,200,0.2500,0.8350,0.2800,0.5250,0.1272
11,2020,4,420,0.2619,2.5405,1.1357,0.7167,0.1271
11,2020,5,360,0.0361,2.1833,1.1278,0.2278,0.1131
11,2020,6,300,0.0100,1.2533,0.6033,0.0033,0.1105
11,2020,7,60,0.0000,1.7667,0.9000,0.1667,0.0634
11,2020,8,220,0.1227,2.6773,1.4091,0.4955,0.0396
12,2005,4,60,1.1500,1.7500,0.3167,0.4333,0.1048
12,2005,5,60,0.7667,2.7667,1.2500,0.3333,0.1157
12,2005,6,60,0.0000,0.2000,0.0167,0.0000,0.1435
12,2005,7,40,0.0000,0.1500,0.0500,0.0000,0.2402
12,2005,8,60,0.0000,0.2167,0.0667,0.0333,0.1340
12,2005,10,60,0.0333,1.4000,0.8000,0.0500,0.2032
12,2005,11,60,0.1000,2.7500,1.1000,0.3833,0.1498
12,2005,12,40,1.6000,7.6000,1.7750,0.2500,0.2259
12,2006,1,60,0.0333,0.9000,0.5667,0.0000,0.1498
12,2006,2,60,0.0667,0.2833,0.1500,0.0000,0.1346
12,2007,3,60,0.1000,0.0333,0.0000,0.0000,0.1778
12,2007,4,60,0.5833,1.1000,0.5333,0.0333,0.1277
12,2007,5,60,0.5500,1.3000,0.5000,0.0000,0.1301
12,2007,6,60,0.3333,1.4667,0.7167,0.0000,0.1306
12,2007,7,60,0.1167,1.3667,0.8667,0.0000,0.1508
12,2007,8,60,0.0333,0.6667,0.4000,0.0000,0.1768
12,2007,9,60,0.0333,0.5000,0.4167,0.0000,0.1555
12,2007,10,80,0.1000,1.5125,0.8375,0.0000,0.1604
12,2007,11,100,0.2600,3.2400,2.2900,0.0000,0.1745
12,2007,12,80,0.1750,4.2875,2.7875,0.0000,0.2089
12,2008,1,140,0.3214,6.6071,3.0643,0.0071,0.1744
12,2008,2,80,0.0125,1.0375,0.3750,0.0000,0.2089
12,2008,3,100,0.0000,0.2300,0.0400,0.0000,0.2618
12,2008,4,120,0.0417,0.0750,0.0083,0.0000,0.2074
12,2009,3,120,0.3000,1.3417,0.4333,0.0250,0.1595
12,2009,4,200,0.0450,0.2000,0.0800,0.0150,0.1430
12,2009,5,20,0.0000,0.0000,0.0000,0.0000,0.1255
12,2009,6,120,0.0333,0.0167,0.0000,0.1250,0.1439
12,2009,7,200,0.0150,0.0650,0.0000,0.0400,0.1075
12,2009,8,120,0.1167,0.6000,0.2083,0.1250,0.1294
12,2009,9,180,0.0333,0.5056,0.2222,0.0667,0.1425
12,2009,10,160,0.1437,0.2938,0.0938,0.2437,0.1143
12,2009,11,140,0.1429,0.6286,0.2571,0.0571,0.1273
12,2009,12,200,0.1950,0.8050,0.3400,0.1750,0.1289
12,2010,1,260,0.3269,1.2885,0.4923,0.1462,0.1416
12,2010,2,120,0.7750,1.9083,1.0500,0.2417,0.1419
12,2010,3,60,0.5833,2.6333,1.3167,0.5667,0.1426
12,2010,4,303,0.0000,0.2046,0.0363,0.0000,0.1285
12,2010,5,101,0.0099,0.0297,0.0000,0.0198,0.1125
12,2010,6,63,0.0000,0.0000,0.0000,0.0000,0.0947
12,2011,4,60,0.1167,0.0333,0.0000,0.0000,0.1084
12,2011,5,120,0.3833,0.0917,0.0083,0.0833,0.0923
12,2011,6,60,0.0167,0.1500,0.0167,0.0000,0.0986
12,2011,7,120,0.1167,0.1667,0.0500,0.0083,0.1043
12,2011,8,120,0.9167,0.7250,0.2000,0.0333,0.1082
12,2011,9,60,0.5000,1.1000,0.5833,0.0000,0.1149
12,2011,10,60,0.2000,3.3667,2.0667,0.0667,0.1246
12,2011,11,60,0.0333,0.4667,0.2000,0.0167,0.1152
12,2011,12,120,0.0167,0.1417,0.0667,0.0000,0.0989
12,2012,1,181,0.6133,0.1436,0.0497,0.1547,0.0980
12,2012,2,60,1.0167,0.1333,0.0000,0.1000,0.0994
12,2012,3,120,1.1500,0.5333,0.0833,0.0583,0.1084
12,2012,4,120,1.9750,0.6667,0.2833,0.0833,0.0929
12,2012,5,100,0.7300,0.9600,0.5200,0.2600,0.0889
12,2013,5,120,0.0167,0.0000,0.0000,0.0000,0.1051
12,2013,6,380,0.0000,0.0421,0.0000,0.0000,0.1051
12,2013,7,120,0.1167,0.2000,0.0250,0.0000,0.1234
12,2013,8,140,4.8286,0.6000,0.3071,0.4929,0.1118
12,2013,9,160,0.8125,0.5938,0.3187,0.0125,0.1126
12,2013,10,120,0.1917,0.4500,0.2667,0.0250,0.1245
12,2013,11,120,0.0417,0.5417,0.2917,0.0000,0.1102
12,2013,12,120,0.6167,0.4250,0.2000,0.0583,0.1025
12,2014,1,120,0.7083,0.2250,0.1417,0.0417,0.0958
12,2014,2,120,1.2167,1.7500,0.4583,0.4167,0.0972
12,2014,3,120,2.0917,0.7750,0.3167,1.8083,0.0893
12,2014,4,120,1.4750,0.8750,0.2583,0.2167,0.0863
12,2014,5,120,0.0083,2.0083,1.0417,0.1667,0.0814
12,2014,7,120,0.0250,0.0333,0.0167,0.0000,0.0956
12,2014,8,60,0.0000,0.1500,0.0833,0.0000,0.1013
12,2014,9,160,0.0375,0.0750,0.0250,0.0187,0.0960
12,2014,10,120,0.0000,0.0583,0.0500,0.0083,0.0959
12,2014,11,120,0.0000,0.0167,0.0000,0.0000,0.0843
12,2014,12,60,0.0000,0.2333,0.1167,0.0333,0.0431
12,2015,6,60,0.1667,0.3167,0.0667,0.3500,0.0875
12,2015,7,120,0.7000,1.4917,0.5000,0.6083,0.0884
12,2015,8,120,0.5750,3.2500,1.7083,1.2417,0.0870
12,2015,9,120,0.3000,8.5167,4.2750,1.1167,0.0903
12,2015,10,60,0.0000,0.8167,0.4333,0.0333,0.0973
12,2015,11,60,0.0333,0.0833,0.0667,0.0000,0.1045
12,2015,12,120,0.1333,0.3667,0.1417,0.1167,0.0965
12,2016,1,160,0.7562,1.9312,0.6312,0.4188,0.0885
12,2016,2,40,0.2500,2.6250,1.2250,0.2000,0.0813
12,2016,3,100,0.0200,1.8400,0.9400,0.0000,0.0863
12,2016,4,180,0.0111,0.4611,0.2444,0.0167,0.0821
12,2016,5,180,0.0444,0.6500,0.4556,0.0222,0.1037
12,2016,6,180,0.1278,0.4000,0.2722,0.0778,0.0927
12,2016,7,180,0.4056,0.4889,0.2556,0.0778,0.1100
12,2016,8,181,0.0884,0.5470,0.2597,0.1492,0.1208
12,2016,9,180,0.0556,0.7000,0.4278,0.0667,0.1162
12,2016,10,180,0.0444,0.4556,0.2500,0.0611,0.1099
12,2016,11,150,0.0200,0.4267,0.3400,0.0200,0.0688
12,2017,5,270,0.3148,1.8481,0.1852,0.3185,0.1087
12,2017,7,180,0.0278,0.1778,0.0833,0.0222,0.1371
12,2017,8,180,1.7500,0.5000,0.2278,0.3167,0.1202
12,2017,9,90,1.2667,0.6222,0.2556,0.4444,0.1796
12,2017,10,180,0.3556,1.3722,0.6389,0.4000,0.1475
12,2017,11,180,0.3889,2.0444,1.1056,0.2611,0.0879
12,2017,12,180,0.4111,2.5944,1.3611,0.3333,0.0873
12,2018,1,180,1.2222,7.5333,3.8778,0.6833,0.0894
12,2018,3,240,0.3750,9.5542,6.1583,0.4250,0.0948
12,2018,4,210,1.5810,11.9619,7.0095,1.3333,0.0931
12,2018,5,180,0.9278,28.0500,21.4278,1.1389,0.1031
12,2018,6,490,0.8163,17.4878,11.3612,0.2286,0.1400
12,2018,7,120,3.3083,28.4333,13.4083,1.1333,0.1338
12,2018,8,90,9.6556,29.5111,20.7444,5.3667,0.0926
12,2019,4,90,0.0222,0.0111,0.0111,0.0111,0.1589
12,2019,5,30,0.1333,0.1333,0.0000,0.1000,0.1566
12,2019,6,240,0.0875,0.0542,0.0333,0.0333,0.1512
12,2019,7,180,10.6944,0.1389,0.0500,0.0111,0.1556
12,2019,8,210,4.6619,0.5476,0.2524,0.2238,0.1579
12,2019,9,240,1.6875,1.7250,0.7333,0.1125,0.1587
12,2019,10,180,0.2833,1.8222,0.9611,0.0278,0.1239
12,2019,11,90,0.0778,8.6444,4.9778,0.0444,0.0998
12,2019,12,182,0.2088,2.1758,1.0220,0.1099,0.0848
12,2020,1,300,0.7200,3.2100,0.8267,0.0800,0.0862
12,2020,2,330,1.1455,1.1667,0.4000,0.0848,0.0929
12,2020,3,590,0.3492,1.1203,0.3441,0.0424,0.1030
12,2020,4,480,0.7417,2.2125,0.7854,0.3063,0.1133
12,2020,5,420,0.4095,1.4786,0.6238,0.2167,0.1135
12,2020,11,160,0.0250,0.0250,0.0000,0.0375,0.2341
12,2020,12,240,0.2250,0.0792,0.0208,0.0542,0.2404
